2.113450835191680532e+00 1.897088068272192452e+00 2.545547988507369741e+00 2.249618377964312632e+00 2.595141206192851602e+00 2.898466678274864705e+00 2.528155959570157485e+00 2.356819473035570045e+00 2.855022749850082420e+00 2.776464122271829371e+00 2.606538826746954918e+00 2.403425299117027958e+00 2.279606175416710734e+00 2.172982865310767231e+00 3.459120369411529339e+00 2.579788197499999658e+00 2.263982843774177134e+00 2.540624998038405469e+00 2.176072811233607851e+00 2.579788197499999658e+00 2.173256274733315951e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.287156196084616955e+00 2.399081966835577617e+00 2.590018384371511218e+00 2.591555074999999597e+00 2.591555074999999597e+00 3.458566500260703780e+00 2.379861399050264392e+00 2.538966167415917852e+00 2.590081579712872006e+00 2.807217701000903176e+00 2.061586967974958107e+00 2.528111096911362488e+00 3.459059268292656419e+00 2.218529072528852009e+00 2.702968253981264724e+00 2.594813400366883904e+00 2.708977843580750555e+00 2.260248799696620736e+00 2.519861149516029020e+00 2.659926991439252930e+00 2.762635667813320151e+00 2.588991357481555067e+00 2.178522563050663052e+00 2.579824915860930545e+00 2.600631630871951039e+00 2.070287533735701846e+00 2.579788197499999658e+00 3.458795495768181016e+00 2.770060189956233820e+00 3.241280485117967736e+00 2.773771832833185069e+00 2.778561797241819509e+00 3.208876988484295811e+00 2.406001079190689840e+00 2.787878898471143341e+00 2.579935736522167122e+00 2.914960569165644610e+00 2.142246546045611044e+00 2.069524997216930284e+00 2.579788197499999658e+00 2.584578506840625955e+00 2.395599377254465256e+00 2.723988023662229807e+00 2.086558533924661063e+00 2.067132805075057700e+00 2.778368263729509735e+00 2.760083031631776596e+00 2.414320064999795790e+00 2.885966533902822651e+00 2.591555074643494549e+00 1.895841356967664426e+00 2.443176961756983623e+00 2.441719435283071338e+00 2.357344832161597292e+00 2.950757178788011359e+00 2.844042360255427226e+00 2.425902320265409084e+00 1.898457667417345007e+00 2.052741649508715849e+00 2.599896190409649588e+00 2.343055935223229636e+00 2.816149480751865664e+00 3.457483457376457903e+00 3.459017344630050950e+00 2.483930151586632107e+00 2.352308919191294034e+00 2.575461795011997346e+00 2.258588028018415628e+00 2.054156897595132758e+00 2.389168298522495792e+00 2.558749923493516043e+00 3.459120734999999502e+00 2.669332266596482484e+00 2.375475684715771862e+00 2.528110363384533432e+00 2.556209533231375897e+00 2.556437256931196611e+00 2.106965349293444589e+00 2.590222073579421025e+00 2.579788197512518533e+00 2.621217343175068049e+00 2.194057938391544393e+00 2.547592739358873537e+00 2.392065679869457284e+00
2.057124222054615537e+00 1.894081140851665346e+00 2.529258317002364365e+00 2.043442593116530315e+00 2.547138025484164459e+00 3.138700410813020980e+00 2.528110383077572632e+00 2.311232566036645952e+00 2.914367144368788409e+00 2.770078463597769325e+00 2.561437826236811599e+00 2.374987216135806989e+00 2.542790120966461842e+00 2.172982551042706767e+00 3.459120324195170237e+00 2.579788197499999658e+00 2.315846308043911783e+00 2.688951956739536353e+00 2.173073800865487293e+00 2.579788197499928604e+00 2.172982537499649869e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.581093291087356967e+00 2.311765370337775849e+00 2.372207957795115618e+00 2.591555074999999597e+00 2.591555074999999597e+00 3.145653844887384309e+00 2.496166150230066716e+00 2.633553543966818289e+00 3.045798184843115930e+00 2.807400047193248316e+00 2.076655460400508080e+00 2.528110362653982701e+00 3.457901650357962264e+00 2.182270939032024515e+00 2.575208381470248664e+00 2.540499204697888036e+00 2.843505860708177568e+00 2.431945702636900908e+00 2.556478439597682062e+00 2.781713602059825430e+00 2.838779274632960536e+00 2.580285282773990385e+00 3.421302877575588486e+00 2.579788260599008343e+00 2.584869843921594246e+00 2.067133492476123102e+00 2.579788197499999658e+00 3.459120435897546475e+00 2.778561802589059049e+00 3.445435373813859226e+00 2.836767809172698662e+00 2.778561802500000066e+00 3.452902676791639980e+00 2.220665725818194769e+00 2.810820726631163335e+00 2.598801936728662110e+00 2.915020797746384229e+00 2.155420948751257004e+00 2.406634618517644153e+00 2.579788197499999658e+00 2.580644967831221770e+00 2.321363320579048484e+00 2.914196677572643779e+00 2.087258530370558862e+00 2.067132804986732797e+00 2.745254676150224338e+00 2.826792873704744746e+00 2.553119136852671112e+00 2.914523881466902555e+00 2.591555074999998265e+00 1.897312551781577650e+00 2.528654431972179317e+00 2.743903088390759581e+00 2.389278530447174642e+00 2.603748608882293425e+00 2.844464549556186217e+00 2.767563722444183139e+00 1.897738520876840473e+00 2.052700884760563227e+00 2.591600546761979373e+00 2.523651707245895270e+00 2.844464060691673346e+00 3.459120734996332214e+00 3.459120733068421494e+00 2.565104594158252205e+00 2.285119706078631907e+00 2.751358008330410332e+00 2.379918527032574005e+00 2.053019331646911194e+00 2.302080522813941599e+00 2.538284462259058571e+00 3.459120734999999502e+00 3.015091758871828898e+00 2.248317478706931993e+00 2.528110362502756114e+00 2.545516770604090429e+00 2.550389507917814047e+00 1.989027582208370504e+00 2.833628866420721426e+00 2.579788197499999658e+00 2.580413893940167736e+00 2.181929751579555266e+00 2.582217141077976841e+00 2.119563125311157759e+00
2.088813079029470554e+00 1.895224900690796410e+00 2.550232524737083395e+00 2.142029621552070662e+00 2.648671127438261941e+00 2.976056587918483043e+00 2.528268717738998639e+00 2.397094118689429898e+00 2.902465114285665226e+00 2.687924225768211883e+00 2.577151903064683669e+00 2.258088575107765728e+00 2.385013978725929906e+00 2.172852417135576086e+00 3.454805034199154967e+00 2.579788197499999658e+00 2.291969681694527416e+00 2.494977130449761660e+00 2.199262379360413355e+00 2.579572966405291545e+00 2.172988939039953937e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.581375835688214604e+00 2.353297388238292598e+00 2.372207957795116506e+00 2.591555074999999597e+00 2.591555074999999597e+00 3.409906534662591859e+00 2.278951423215533012e+00 2.498870499375211551e+00 2.735690460024247983e+00 2.765591555349955488e+00 2.235136105835243026e+00 2.528139989132285326e+00 3.448737861810529104e+00 2.240636917470606448e+00 2.807555895723937045e+00 2.417526611082800869e+00 2.837132131155109871e+00 2.406277253516022174e+00 2.503179341987667339e+00 2.676609527399736788e+00 2.828593531085521029e+00 2.587375025772112203e+00 3.172303246362116358e+00 2.580501540825072215e+00 2.583122702367719459e+00 2.067206513990136330e+00 2.579788197499999658e+00 3.459014939316833903e+00 2.778561803368779337e+00 3.425919871110314041e+00 2.829763152790641279e+00 2.778561795223712050e+00 3.302225173558192228e+00 2.271807050034188258e+00 2.808890403797433155e+00 2.692486500991509324e+00 2.912312506063609696e+00 2.216952390512689774e+00 2.364094966733765624e+00 2.579788197499999658e+00 2.582075719616796938e+00 2.433229713826746021e+00 2.865089473426090549e+00 2.087231919505099675e+00 2.067132804986732797e+00 2.422436915031592086e+00 2.801607065048834055e+00 2.416089923390791760e+00 2.898521151618392189e+00 2.591555074223639732e+00 1.928327307497820664e+00 2.519106494900578586e+00 2.574259404958345154e+00 2.356534048796472547e+00 2.669904156517833638e+00 2.843226764942880180e+00 2.585906966223471937e+00 1.935977693597759508e+00 2.052718621391220299e+00 2.592038659117429589e+00 2.408731349759430262e+00 2.844311807286391325e+00 3.459119712363152743e+00 3.458868236574163202e+00 2.488519670468023026e+00 2.247697618129345543e+00 2.495290747961690148e+00 2.532410433345364087e+00 2.065118560339588960e+00 2.302501209983055741e+00 2.556989278039582203e+00 3.459120734999999502e+00 2.650237714489400709e+00 2.262665169490817529e+00 2.528110366519317420e+00 3.306721877858934011e+00 2.630995099398906412e+00 2.277746288903002458e+00 2.803644242123762176e+00 2.579788197499999658e+00 2.583762758254185776e+00 2.265327846160750891e+00 2.553467509927876300e+00 2.133271119054925169e+00
2.135627186749736506e+00 1.995880955072518947e+00 2.559479927585373460e+00 2.226407902743753997e+00 2.723048525499998540e+00 2.611084879992059626e+00 2.536898373828441411e+00 2.369569895944754645e+00 2.343813770035014787e+00 2.630257838119024250e+00 2.759411999369336677e+00 2.406742205611355434e+00 2.078622516336565695e+00 2.308375500239514988e+00 3.457454049791155892e+00 2.579788197499999658e+00 2.297641808811003106e+00 2.510593877329260870e+00 2.390774320550028698e+00 2.579788197499999658e+00 2.180720132133082245e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.610266554170323161e+00 2.777610085005046692e+00 2.496056754979665726e+00 2.591555074999999597e+00 2.591555074999999597e+00 2.560184646987092361e+00 2.000344447733426900e+00 2.299410962625454413e+00 2.578254532235710439e+00 2.572562404506850253e+00 2.379101928345639383e+00 2.528249739192173440e+00 3.452108659412138625e+00 2.463475872775144460e+00 2.721670694041995464e+00 2.778561747723552244e+00 2.842717502054084022e+00 2.334050149947429542e+00 2.226127903085647119e+00 2.615218106757557059e+00 2.727263798558540842e+00 2.608905653751528941e+00 2.343852179361126442e+00 2.557509712811414371e+00 2.521640781959953781e+00 2.070815498947529587e+00 2.579788197499999658e+00 2.700737125753496670e+00 2.780420766188199888e+00 2.940138880099268270e+00 2.784767467052172041e+00 2.770831930174090907e+00 3.376384326450672546e+00 2.583688101694281869e+00 2.809236805631150968e+00 2.629923988728904316e+00 2.281549273977915515e+00 2.292695561527629433e+00 2.280281495643905920e+00 2.579788197499999658e+00 2.428671778193839614e+00 2.774049262212877398e+00 2.668998101498800679e+00 2.085579767049449806e+00 2.067132805602391432e+00 2.384702145563090792e+00 2.765454117544114521e+00 2.172554989798648695e+00 2.914377482617490855e+00 2.591555074458982588e+00 2.423865112599526306e+00 2.586392026978983960e+00 2.600999868738429477e+00 2.344460867031064488e+00 2.483233535004159442e+00 2.843478702849970396e+00 2.205132710098300031e+00 2.394409339611577092e+00 2.052700372500000370e+00 2.548361336806009181e+00 2.308265366423887688e+00 2.834857284463983884e+00 3.457816197010453951e+00 3.458593605979177976e+00 2.356397322789243631e+00 2.281474692497932999e+00 2.414313120836019788e+00 2.552492922281043519e+00 2.108296930751239362e+00 2.428953283770536320e+00 2.620032330337159099e+00 3.459120734999999502e+00 2.526162821007321924e+00 2.368995377964671967e+00 2.528110363327566557e+00 3.102051898989822476e+00 2.579082790545835557e+00 2.463566573673485749e+00 2.836997708705043753e+00 2.579788197500000546e+00 2.579807308425428491e+00 2.428888300359814956e+00 2.471873678750101000e+00 2.363468705029606820e+00
1.997492853531056767e+00 1.894636706679777127e+00 2.783084073306739015e+00 2.242677913611588192e+00 2.519699838708042261e+00 2.251616423062729577e+00 2.724081074935740254e+00 2.580825892760376661e+00 2.387862278913090996e+00 2.844470362412842679e+00 2.632940916486459670e+00 2.700548108058637986e+00 2.905486303967703243e+00 2.723221321971108555e+00 3.008694819688836120e+00 2.579788197499999658e+00 2.332245385602238041e+00 2.505835992940971035e+00 2.377618940897007427e+00 2.579788197499999658e+00 2.282884815053190408e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.286665602007099007e+00 2.591555075000000485e+00 2.591555074999999597e+00 2.591555074999999597e+00 2.237967987921151813e+00 1.978950369789794106e+00 2.485892214344004536e+00 2.332871079084354093e+00 2.123505142441995730e+00 2.057068259350123718e+00 2.528135948269674582e+00 3.458618516735299409e+00 2.305785367850335277e+00 2.528454691750194883e+00 2.761107510334948056e+00 2.843472018267319434e+00 2.580246887511143949e+00 2.090776673906793004e+00 2.661066729196734038e+00 2.528003615724865760e+00 2.579788197499999658e+00 2.407173878233518582e+00 2.579788197499999658e+00 2.579887818064389382e+00 2.067141867094266505e+00 2.579788197499999658e+00 3.268458404981830157e+00 2.772099984974115472e+00 2.301269573227217702e+00 2.769758461217151524e+00 2.509214313382348571e+00 3.458653687994471593e+00 3.134737663772449334e+00 2.810840022284641915e+00 2.449216077989774476e+00 2.240091078576284200e+00 2.085598107898326781e+00 2.576465421989146076e+00 2.579788197499999658e+00 2.579788199885377331e+00 3.450849307664649146e+00 2.586553336526450586e+00 2.106210797602095841e+00 2.067132804986733241e+00 2.778311383006918600e+00 2.611010773566309062e+00 2.071548427030137862e+00 2.629837598882718730e+00 2.237345824416537621e+00 2.068649256972197481e+00 2.353055657184730531e+00 2.802940202114794221e+00 2.606112386647744472e+00 2.740899127316843931e+00 2.815795618733480943e+00 2.779282759756849241e+00 1.897204930216892738e+00 2.052700392053578238e+00 2.591582390005373160e+00 2.604779684198459844e+00 2.626846210985052110e+00 3.452222293230875039e+00 3.250801903770837331e+00 2.141736524632944061e+00 2.516245928071412674e+00 2.398410506201195780e+00 2.204522821436698532e+00 2.235134207605012691e+00 2.395323568115323987e+00 2.528135336202208983e+00 3.459120734999999947e+00 2.650133632540984774e+00 2.681205135942922535e+00 2.528110362500028074e+00 2.542056392578756263e+00 2.565074871687538227e+00 2.395694611783616423e+00 2.756483348380742715e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.419959896423341306e+00 2.550300982373162828e+00 2.228732125435769706e+00
2.136398045697355474e+00 1.922621528580174211e+00 2.657136299496755338e+00 2.254603069055660658e+00 2.486713123693144123e+00 2.272253212834388858e+00 2.666919619269329189e+00 2.536509263095632072e+00 2.340928105610984300e+00 2.844470357765298107e+00 2.435635601605038225e+00 2.652623723387903976e+00 2.630585762815205175e+00 2.605831985726382527e+00 2.846442081136887570e+00 2.579788197499999658e+00 2.307585311116848281e+00 2.450931641694824581e+00 2.435787187836496948e+00 2.579788198307687352e+00 2.370561055853457777e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.278422709158982151e+00 2.591555075000132824e+00 2.591555074999999597e+00 2.591555074999999597e+00 2.274217874663976957e+00 2.067812721551006927e+00 2.375474920379570865e+00 2.301195212328452477e+00 2.193769737280259147e+00 2.130930514166117895e+00 2.529214948014771647e+00 3.458848946411795300e+00 2.344987385067052621e+00 2.529506526457992344e+00 2.561550845467053694e+00 2.841292183443984154e+00 2.562027493156954439e+00 2.122241935745427188e+00 2.511320115126677077e+00 2.527644285405978852e+00 2.579788197499999658e+00 2.346916250423051409e+00 2.579788197499998770e+00 2.579829725185552647e+00 2.067162398885725949e+00 2.579788197499999658e+00 3.098083748967764173e+00 2.761341279041619412e+00 2.301212640644878515e+00 2.671177368555707865e+00 2.255034993356691775e+00 3.458928796181650167e+00 2.785790505139682960e+00 2.580050012886120125e+00 2.350200913182237894e+00 2.233658252372511921e+00 2.195323894355093675e+00 2.446619168297372138e+00 2.579788197499999658e+00 2.579788208554564033e+00 3.266482910364295389e+00 2.566679156093537362e+00 2.131781829772223080e+00 2.067132805197827938e+00 2.776225374680639568e+00 2.583768795101354598e+00 2.093414481800405014e+00 2.488371954741148251e+00 2.307013731772046494e+00 2.221543771554889801e+00 2.328068992649786395e+00 2.776078249390421693e+00 2.445180247754918934e+00 2.633525450092959019e+00 2.705383154633525411e+00 2.713020468224948356e+00 1.906060673620060264e+00 2.052700533130630500e+00 2.592772342509446215e+00 2.723169487732174154e+00 2.671606147807727982e+00 3.110746845378046466e+00 3.336969191706294247e+00 2.112285920857917443e+00 2.401123422825663489e+00 2.554104968473245307e+00 2.558635924968121422e+00 2.340198535941116820e+00 2.522707773558304556e+00 2.536533753427923976e+00 3.459120734961241173e+00 2.421556902356741592e+00 2.354267631400130512e+00 2.528110362571556635e+00 2.571959305630695081e+00 2.578136802276585815e+00 2.325388282098754811e+00 2.693273819439786276e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.360615936815360971e+00 2.469897922025452885e+00 2.185885161620734429e+00
2.120924758034492985e+00 1.928168772309285961e+00 2.463075197446541686e+00 2.414403915954677959e+00 2.503703580186361854e+00 2.324087993693620291e+00 2.699511520450773361e+00 2.462356969913348959e+00 2.361518245935178673e+00 2.844179827465925570e+00 2.406192034566548621e+00 2.585091408838458893e+00 2.602270986717302836e+00 2.443546823538971235e+00 3.067390469082217130e+00 2.579788197500000102e+00 2.340139454786160478e+00 2.287727365660716661e+00 2.376198345613572904e+00 2.579788197500004987e+00 2.552236991664776689e+00 2.579788197500000102e+00 2.579788197500000102e+00 2.579788197500000102e+00 2.257759606183145085e+00 2.591555073880999593e+00 2.591555074999999597e+00 2.591555074999999597e+00 2.416131907400617784e+00 2.233070072116720706e+00 2.356421405791980561e+00 2.336351038415809711e+00 2.297054363252376330e+00 2.052864526475222995e+00 2.528249393188136018e+00 3.304555296319417135e+00 2.178377005908305186e+00 2.528978014160414567e+00 2.563768158295920419e+00 2.793899601933742982e+00 2.358070152831047483e+00 2.172043824793271849e+00 2.477642048518698736e+00 2.527836242117981858e+00 2.579788197500000102e+00 2.317142437124500187e+00 2.579788197500631597e+00 2.582393039053811901e+00 2.236017118738702347e+00 2.579788197500000102e+00 2.824116509183721924e+00 2.750937644675677252e+00 2.350389759354548413e+00 2.732456501375318147e+00 2.464691877407217291e+00 3.459086450614283326e+00 2.689245634430683651e+00 2.810953128441995741e+00 2.359393691994180475e+00 2.019760980430515662e+00 2.259393520693130597e+00 2.513719143797477074e+00 2.579788197500000102e+00 2.579790052103863918e+00 2.490955812093936128e+00 2.554598637213881585e+00 2.165315039298646660e+00 2.067132804998568218e+00 2.293282312268505763e+00 2.652516216154014117e+00 2.070430329122583846e+00 2.521787672221799781e+00 2.173131564448671948e+00 2.004127094846912982e+00 2.386763378101492528e+00 2.749091055149190499e+00 2.499687462236399593e+00 2.592214638905186774e+00 2.624987287074414866e+00 2.295857532834484349e+00 1.953061573084124092e+00 2.052702424220594679e+00 2.591555075006280351e+00 2.631207622559736503e+00 2.616178258129800316e+00 3.459120692906850536e+00 2.859268776062703132e+00 2.285499800664613890e+00 2.376021877779134872e+00 2.324203505576705631e+00 2.282690671526252491e+00 2.250000074962619223e+00 2.243272638485780401e+00 2.558728753102390563e+00 3.459120734985050127e+00 2.337958643886559162e+00 2.684590323199268269e+00 2.528110362500001429e+00 2.575809478286795962e+00 2.580148788153444617e+00 2.140744516346505311e+00 2.631911670594891284e+00 2.579788197500000102e+00 2.579788220578240754e+00 2.374358569850214984e+00 2.514081769027543878e+00 2.110667228386771122e+00
2.261421118617769288e+00 2.176176309048307722e+00 2.397026359477218094e+00 2.345527271993587348e+00 2.307379285818859316e+00 2.291889372768499022e+00 2.371263169405187998e+00 2.343660945510918747e+00 2.309223716018184547e+00 2.449166315501978719e+00 2.134902676625350271e+00 2.356250799791911987e+00 2.555397286438060078e+00 2.468906224516678627e+00 2.373645720037087958e+00 2.579788197499999658e+00 2.367412101811483982e+00 2.317922968728090893e+00 2.303604282220788946e+00 2.580305593216869031e+00 2.558456455452745804e+00 2.579788197499999658e+00 2.579788197799739891e+00 2.579788197511313719e+00 2.289970587819947667e+00 2.591555075000000041e+00 2.591555074999872588e+00 2.591555074999999597e+00 2.292455945891870517e+00 2.217088321161926778e+00 2.347187635773039460e+00 2.229285230768970116e+00 2.292902240944588499e+00 2.220027068893157818e+00 2.550301777198534126e+00 2.784786388611481200e+00 2.216638244971426808e+00 2.598090139405353938e+00 2.683577811763366849e+00 2.550342103653914894e+00 2.343718685834801363e+00 2.278068699575855671e+00 2.306935244055214884e+00 2.313093572169454770e+00 2.579788197500089364e+00 2.289969809167398118e+00 2.444255654303798764e+00 2.574010512005473927e+00 2.157384537053438134e+00 2.579788197500133329e+00 2.297666331663517081e+00 2.418389850754752324e+00 2.287106238655107759e+00 2.469095684923563461e+00 2.489291650647483145e+00 3.418071345109785941e+00 2.512181155562739576e+00 2.493928490331743575e+00 2.292309279243583298e+00 2.265604836199397898e+00 2.324659299612360730e+00 2.375861471250882762e+00 2.579788197499999658e+00 2.579736286184329597e+00 2.377243056817051947e+00 2.299472904488796487e+00 2.103234333352402174e+00 2.092506564965614491e+00 2.164732888160810109e+00 2.352628572004174412e+00 2.146417362018514297e+00 2.379014623336465739e+00 2.310956867628980227e+00 2.333294930512682885e+00 2.357603857288310234e+00 2.291758997045290958e+00 2.339470732822195753e+00 2.416139077217863917e+00 2.314447528953449407e+00 2.265415997650645163e+00 2.131681854347158733e+00 2.111270183216628737e+00 2.593152706781340466e+00 2.604073120797262497e+00 2.804478695994121473e+00 3.064463126845818675e+00 2.278622890426170944e+00 2.356652057219161378e+00 2.290810864066004982e+00 2.298531870929917176e+00 2.378549733700796587e+00 2.261827735927556038e+00 2.481596890190572502e+00 2.657532427934321539e+00 3.453248366509346301e+00 2.182381091506104376e+00 2.298272516158242684e+00 2.531875869277600000e+00 2.526579730624575859e+00 2.658115483136523682e+00 2.272197174507992745e+00 2.777256770657795304e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.403514818735662306e+00 2.352206987799183580e+00 2.160881426446016995e+00
2.245549662675460745e+00 2.089625762188632052e+00 2.583106017521083153e+00 2.212300106933271060e+00 2.464763668461022128e+00 2.253879334673262846e+00 2.259487255148876272e+00 2.309829921159366251e+00 2.461351500931276082e+00 2.844338763986166807e+00 2.195478749618673842e+00 2.453940912329451329e+00 2.753897216967338579e+00 2.455487480145752688e+00 2.473375837293824375e+00 2.579788197499999658e+00 2.365849828030822444e+00 2.698886767384292451e+00 2.385313592467080301e+00 2.579788197499999658e+00 2.179130468367193263e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.595003514951905732e+00 2.672432726455188146e+00 2.591555074999999597e+00 2.591555074999999597e+00 2.591555074999999597e+00 2.304139573214950776e+00 2.210365635057062406e+00 2.195065651053557776e+00 2.331328963047248237e+00 2.308754962390814125e+00 2.028679500537932334e+00 2.528393582350216828e+00 3.458668233902232103e+00 2.265138211499876597e+00 2.529407002957160699e+00 2.844462864521905665e+00 2.800133235928362829e+00 2.332736366279828388e+00 2.269621594614315008e+00 2.342341224915379883e+00 2.203423956264290773e+00 2.579788197499999658e+00 2.307237681072458635e+00 2.581761586760618954e+00 2.749349960752809352e+00 2.202387617325177960e+00 2.579788197499999658e+00 3.017601133269386615e+00 2.778135822311200709e+00 2.708997963748083659e+00 2.842859505353142247e+00 2.739567821253415580e+00 3.459120734483292381e+00 2.828673652462789345e+00 2.810849226518230548e+00 2.583559027610182746e+00 1.933797240205890278e+00 2.571786054075054562e+00 2.206785682890008538e+00 2.579788197499999658e+00 2.579795047894758220e+00 2.591210941188678785e+00 2.900623432994543727e+00 2.067323113830457970e+00 2.067132804986732797e+00 2.073650451381631843e+00 2.573587940951376218e+00 2.136118647673371118e+00 3.423940705476360868e+00 2.578648865613747176e+00 2.764568554658567212e+00 2.630831086811229014e+00 2.805196680074912852e+00 2.568225239906760216e+00 2.427307299089499271e+00 2.628378741717298794e+00 2.486388307224862704e+00 1.939523023650274069e+00 2.052706923654546323e+00 2.591554165996617254e+00 2.788928633763880338e+00 2.641992965788230396e+00 3.459120734775376071e+00 3.459119767362156317e+00 2.421312034202544705e+00 2.521928278769574039e+00 2.655841752191834715e+00 2.091054340186921046e+00 2.062047094593724594e+00 2.591555049552949797e+00 2.584639377507877089e+00 3.459120427082287730e+00 2.362316388545821599e+00 2.331888421121117716e+00 2.528110362500241237e+00 2.637089705165291953e+00 2.652279692797549604e+00 2.325622755283895504e+00 2.844437915535375616e+00 2.579788197499999658e+00 2.579788197601925681e+00 2.675592405437760668e+00 2.461983420676958190e+00 2.182039944046262558e+00
2.165063931360365235e+00 2.067485230009699304e+00 2.334384634152453675e+00 2.339116085398608824e+00 2.370633831484166620e+00 2.252591143211756464e+00 2.420952813927511382e+00 2.350215489672408786e+00 2.329282815427524245e+00 2.593924292447403968e+00 2.170704922849632901e+00 2.365681466220905804e+00 2.516405595096953718e+00 2.268801064911334819e+00 3.234770344446185053e+00 2.579788197499999658e+00 2.329288005009916507e+00 2.279164226859499376e+00 2.438681347996622950e+00 2.579788197499999658e+00 2.549485040700457006e+00 2.579788197499999658e+00 2.579788197499999658e+00 2.636465483499541129e+00 2.546762416553713493e+00 2.591555075000160802e+00 2.591554652684987303e+00 2.591555074823124194e+00 2.388309983695930061e+00 2.152685389474139566e+00 2.372833727868871811e+00 2.321472192886266050e+00 2.305469093730575736e+00 2.190483898816660169e+00 2.558645158072639259e+00 3.395082197569882609e+00 2.271450290512591508e+00 2.573305380654586916e+00 2.685890503272288399e+00 2.710505106576295287e+00 2.399868586887011102e+00 2.211282426421358860e+00 2.371415582926125420e+00 2.539730889199784958e+00 2.579788197499999658e+00 2.325629307552361524e+00 2.579304545121505754e+00 2.623256369240025698e+00 2.111393831871994919e+00 2.579788197589560017e+00 2.485621340429703174e+00 2.545829991200772913e+00 2.365930718269995126e+00 2.676679216958441465e+00 2.773546860864700037e+00 3.458961492613422450e+00 2.832614193722434504e+00 2.795377623678430901e+00 2.590615827373064839e+00 2.196831709630186147e+00 2.329891868170772540e+00 2.132926285560035051e+00 2.579788197499999658e+00 2.579788197503518177e+00 2.402735220170351127e+00 2.408004261090590070e+00 2.089031671767535681e+00 2.067134568286442597e+00 2.207876350007384580e+00 2.386143022200244879e+00 2.189013814976183525e+00 2.475605612934449695e+00 2.563069440560855394e+00 2.293416718707390167e+00 2.345830831161722863e+00 2.314727609104365591e+00 2.426650867601804595e+00 2.640543398994773305e+00 2.501552800823447775e+00 2.446003693872901064e+00 1.951378051108646705e+00 2.053214784084217648e+00 2.591556361798520225e+00 2.653879806437362543e+00 2.725145196053681662e+00 3.458102252889174721e+00 3.458456932343072054e+00 2.358674944853293098e+00 2.309683425765219233e+00 2.389505569011495467e+00 2.308107348113515478e+00 2.198042471966796363e+00 2.487645323432937872e+00 2.618278841608869811e+00 3.459120734985888124e+00 2.196432827405377264e+00 2.286882004664137824e+00 2.528154610509282030e+00 2.594956496550580916e+00 2.646963573938694303e+00 2.210764021845398108e+00 2.792031200807063129e+00 2.579788197500000102e+00 2.579788217810765172e+00 2.420149005973075695e+00 2.381361855974224895e+00 2.159989493253712922e+00
