trial LL w1 w2 p1 kappa 
0 2017.1658254665485 0.06750404923493697 0.3778344337861672 0.6746555724427793 2.3044813023549957
1 2166.7051173803734 0.04779874997171276 0.308195122025663 0.5533875143754771 1.9436788784146408
2 2005.3889043220026 0.0395621436708278 0.2828587376787686 0.5212770917925368 2.4497122421859614
3 2179.3922091823156 0.06710498994851664 0.4316940194118435 0.668991113183792 2.392317877977895
4 2041.695965778894 0.0121723876928012 0.274822720993074 0.3625880235117838 2.345867534133164
5 2064.1189784844546 0.0321809211965593 0.32184851508409346 0.5526362858656562 2.7898770445546064
6 1998.904296399858 0.2408992662580288 0.03506410274032109 0.47128919937076647 1.4424277779917505
7 2032.0001326140593 0.23024218087942244 0.01876735290057937 0.5717399990193696 2.4858508592275372
8 2166.131293816816 0.029181819097727303 0.2586831818406765 0.43333668657882973 2.004044788890716
9 1900.825969811035 0.2299598682909514 0.011399154075673172 0.5049804339333344 2.228209518985759
10 2157.467303305308 0.05175612984564462 0.2905453172348589 0.45799244041875126 2.685198044261086
11 2207.2080087042964 0.04140648223226377 0.2952413400295288 0.45846403250429646 2.129318871211238
12 2061.778825087892 0.06896922665456015 0.4319436472841668 0.7490507986587436 2.3929325707706495
13 2144.341256029917 0.37205023137421644 0.07701631079916135 0.37695809583297823 2.0183907853845615
14 1977.8583012634124 0.23461008977249753 0.021456166927760312 0.5494044625455332 1.7675305841834228
15 2130.185541102859 0.3022509708992639 0.05698116095274501 0.4285095225666523 2.4972256017731937
16 2070.821823909838 0.2486672612108403 0.008550305372322835 0.6771388672223017 1.868295181572545
17 1985.995804078946 0.04214067953271665 0.45868190525712105 0.6430856002734112 2.357497127437819
18 2030.6060324116718 0.27434107696797666 0.03350902589836441 0.5621418669004652 2.2883570575255985
19 2157.6143648983384 0.2249538102213428 0.038915669473027464 0.6055818668846906 2.289061094976641
20 2003.232332384317 0.22613735870591206 0.01720292543859746 0.5800327482332415 2.0640202176782756
21 1921.1500255508968 0.2849888755543245 0.03291620475796603 0.40965158116667455 1.7204377369331054
22 1901.8062616036589 0.045900846628946605 0.2709181124804009 0.5488971744096861 1.9960308528261976
23 2088.992744884661 0.0636197049867401 0.42014821631166976 0.5942946385682062 2.1000285599315713
24 2051.8947208905606 0.2866390377885164 0.039461173578199796 0.4122325450413865 2.379698148905464
25 2102.199369849312 0.269014089869215 0.03727082283306482 0.5907594084139289 2.359868029350741
26 2157.5997032683936 0.022209723396542504 0.29948244166121046 0.3810722967744557 2.023889264318858
27 2100.2708191220268 0.06284312696985128 0.3875378425373487 0.6287243298901951 2.2214770065764715
28 2162.2942707173597 0.04264387821892242 0.35729683975562715 0.6012804623035083 2.082054852514303
29 2287.5390097277186 0.10048297335542472 0.5355037143432357 0.715394167326732 2.152276636953562
30 2210.306542154658 0.014346674905889758 0.24965555397087602 0.2830458097619708 2.1888579023443344
31 2099.774537609515 0.035950185712309415 0.3523171950046631 0.54548974939752 2.4788499983992525
32 2204.2505794622016 0.04685263973260679 0.37622740421745693 0.46271364666782194 2.641096711563783
33 2067.1787743503132 0.2617447271925552 0.03410920305135035 0.549180612333504 2.0613074291840547
34 2097.282875925743 0.3201907433050362 0.051400936553487944 0.4395768825107477 2.303273958462759
35 2215.152525099694 0.03525816968727075 0.23374624572089528 0.3684349631792656 1.9425538561922022
36 2038.5494193754885 0.026622150378403008 0.26695434305437793 0.49417011832102153 1.7762468452992044
37 2208.6905302836217 0.42633206581173694 0.07957623498714404 0.342160337321402 1.8726736110112714
38 2118.75270415038 0.042029068400131146 0.28968164679460867 0.5045044082567508 1.9324164964825339
39 2128.380006529204 0.3762330799440258 0.08167121185317808 0.45751594167435455 2.120153747787739
40 2047.879377776244 0.2497772564497114 0.02711465789846053 0.5707375462914231 2.0962739888170048
41 2227.655561794123 0.06632950934426825 0.4206894508444478 0.575009235325086 2.119030987614118
42 1944.7146104063331 0.27662778324414566 0.026960473157484195 0.562843212046723 2.1637583681877954
43 2197.51899339042 0.027180745893113808 0.29124613691847134 0.41075775055522884 2.3964548475209173
44 2181.84510859421 0.04567929693612391 0.3658228496478756 0.5136105145816229 2.654732133781307
45 2052.4538013731626 0.05874785280208637 0.44918767048882996 0.6380825565814984 1.8329160703015885
46 1996.8881577910627 0.054696950826737575 0.3840514185701261 0.6832397130244959 1.83505541570067
47 2146.888127459467 0.5154651526641436 0.08993253319906787 0.2274593097449361 2.5488354111791853
48 1975.1554080986155 0.028023777173397147 0.3717864929985183 0.5039768875005075 2.330633151706158
49 1907.1681955397733 0.05107575505259156 0.3763968800282125 0.6452276023998617 2.124494479395801
