trial LL w1 w2 p1 kappa delta 
0 8708.983975074045 0.219186390427058 0.707371059363935 0.4412924530597186 1.0060748835828521 0.0955878998231965
1 8628.35415694658 0.16122543009584925 0.7830686925564342 0.315053246814048 1.0000325991575796 0.16304012656440997
2 8654.932762479832 0.2640784482102262 0.7723254244254574 0.46941551713365187 1.000002345116213 0.12143588664615812
3 8653.708596962872 0.22625080369355002 0.8618651718350804 0.5613840129998425 1.0000621783300119 0.260357326539298
4 8661.475908736991 0.6900002400072814 0.2918044395217079 0.596896882085363 1.2289583788409457 0.035031042806259224
5 8881.46091812643 0.2834662205193867 1.1041918598737843 0.5494743191616642 1.1018969241232894 0.1755149537699106
6 8698.810302996873 0.08154115419499257 0.7461133407607888 0.20347038589575545 1.0000018664376342 0.14919362941649375
7 8714.789867223544 0.10591548274720351 0.663872448246516 0.2601245547673962 1.000838826029859 0.1667776181907409
8 8905.876806713464 0.2740790802965766 0.8021999663922299 0.5135230587757674 1.0000012499213142 0.057020745809104774
9 8825.794745075966 0.2381197764705965 0.6666444633026812 0.26560207485342835 1.023832756362532 0.010797861702347342
10 8743.433710548066 0.17498081006537602 0.6936922911441945 0.3924735481076234 1.00009659499204 0.1623588171640003
11 8835.989385065637 0.1987020506309651 0.8401612715175554 0.5115400541825117 1.0000130451868303 0.37912709012586504
12 8797.287201651334 0.2069775217973249 0.7440055803899154 0.4297846785168353 1.012518389407653 0.13883213224740357
13 8829.76901633833 0.1933269104832579 0.8112606102765691 0.43998063331866216 1.0000024891558597 0.2743325411921251
14 8688.62561866337 0.20297945146701984 0.770476868598324 0.3875952229647907 1.0383965118542138 0.19496407216859873
15 8699.190062197018 0.26920049847679606 0.7144289644219967 0.5562365754839799 1.0028723025321065 0.11158200677287151
16 8823.208462663235 0.12605655154115258 0.7345470220597019 0.3307878828769337 1.000001297697239 0.1720640405342725
17 8909.032112377052 0.2953177903842883 0.7945294110466603 0.44569850707974884 1.0000019709548202 0.08790600304963171
18 8773.702753118772 0.29794940093032496 0.795684700840888 0.5396080245258483 1.0000275112142227 0.05771018553614677
19 8652.736053302515 0.1620510410364193 0.6460823561312026 0.3527546676670364 1.0000243514199336 0.09974725326678364
20 9040.588700728018 0.24698569753274252 0.8646043367373186 0.42617013917876856 1.0000006022886798 0.21851726981185063
21 8770.15630538741 0.24693723660459133 0.9088528453998674 0.5280353780858704 1.0454599807568457 0.284077078002809
22 8826.078956227726 0.2656709237025981 0.8131597378858716 0.4973609871163302 1.0482962879045583 0.15080765335827273
23 8728.886655934259 0.24875641297451634 0.8095652671481461 0.4724776744756942 1.0703716488278652 0.14191641082352782
24 8809.01657189772 0.3353737226505419 49.99622949266633 0.9955279965355645 1.0000005460772463 0.999972042244328
25 8743.67746632225 0.20386888562211672 0.6505305305252836 0.32119268879019014 1.0655563584725354 0.06702287865134934
26 8625.970490832233 0.20483619343356976 0.6233036639167988 0.2641838987734965 1.0000220182873987 0.02279538573953395
27 8797.956784106127 0.6884492094717992 0.21077423246711166 0.6998478614946838 1.0515556797063104 0.07987460946179407
28 8752.451664136284 0.18951529408195603 0.7803305364969572 0.4899885462154924 1.04862693595752 0.2637043932172759
29 8810.619193412871 0.38154701027278126 1.3242376828335936 0.8366397390376963 1.0000231546657383 0.1937293319392247
30 8860.79321432298 0.23762948383395158 0.724284317067314 0.4308855140970012 1.0000031827812434 0.11411093096503591
31 8920.46118602681 0.18731041365037465 0.7833469088647301 0.37384713106718237 1.139005564298616 0.23011483648753772
32 8835.153273655878 0.2285377247173455 0.9303099691689914 0.48202805235740154 1.0002529337873582 0.20864193932510133
33 8626.025885679708 0.23125628069378482 0.6926148044145042 0.3265896501857448 1.114829737596356 0.056664497389614314
34 8880.08078978758 0.2529872234621936 0.6488232173897293 0.27017259357727114 1.0000089803639658 0.0001380697529557455
35 8774.049984305724 0.17556252093276994 0.7298783541893178 0.37076656985235984 1.0000047332481805 0.2501007239770476
36 8784.029877531997 0.4305582500445506 49.80279014140867 0.9962325905117521 1.0867782365940881 0.23455409862035673
37 8957.295478029951 0.33515024265995114 0.9988049101814882 0.6695962582377016 1.0000041432312898 0.1049852193538352
38 8616.60312075782 0.26326481072323443 0.7752230084706806 0.38916195531466474 1.0531703240282584 0.039039803044633455
39 8636.10408278164 0.22939258054903003 0.6502375622649245 0.41704692146089084 1.0003080086318359 0.0055540892410739385
40 8805.057359829401 0.3149743306921171 0.8594911438135471 0.5477302704274769 1.0000106664514217 0.04965697601583379
41 8679.79948189206 0.21384614747811198 0.9394441274561478 0.4986070395458638 1.0000136117751428 0.2701727649001272
42 9077.46792227803 0.2602491332946623 0.7197396354375003 0.382352827999449 1.000209128718511 0.09630261718928683
43 8828.690784427276 0.09193266643016966 0.6972292322413174 0.25789257769993734 1.009411942570007 0.18258284004654707
44 8736.510203626374 0.19948224919152283 0.7405293844458963 0.4667234215674978 1.0191039821659764 0.258701552732808
45 8855.5820466422 0.22292923957504035 0.6832838860365977 0.40790593285697874 1.000007265900776 0.08114063256741717
46 8835.774230614557 0.2249848644830575 0.7199441572357701 0.404819035153798 1.0000065918632053 0.08308534190451657
47 8755.628888778961 0.22688535291949566 0.7301655539014926 0.38251351315478305 1.0000012240661063 0.09857763979244014
48 8634.79216181775 0.25655861564351107 0.8043772642563434 0.5083519475839928 1.0005319100204946 0.12560400521091739
49 8657.863018998329 0.2252829137256022 0.7417725588475866 0.34665266348273854 1.000198519196243 0.13028899046838927
