trial LL w1 w2 p1 kappa 
0 5790.574912266532 0.9709008851859666 0.3343761673773498 0.4628405877437462 4.715827260003027
1 5954.909318365259 0.9376692009354437 0.3200435935368683 0.5088478226519558 4.465780306270638
2 5945.149888585816 1.0245821977904204 0.32127540389618425 0.44179306460792345 4.531214112178888
3 6172.428576630579 0.7818666432102416 0.2554964453687612 0.6566564763850699 4.4053049425565725
4 6264.210837781579 1.0118523056384863 0.4178520688278315 0.4513652680919825 4.736296389828716
5 6079.586173133952 0.8331692798350921 0.32103987174358917 0.7248579474343514 4.581594212327397
6 6090.805654482774 0.7919992544494144 0.27924756761518904 0.6932423530659769 4.249588903957351
7 6016.325487478538 0.9257779007609316 0.18337423149887883 0.6349590877692688 4.341435287506455
8 5997.56392590551 1.0502139811930105 0.4107280225379619 0.30859580063928477 4.104740334905805
9 6068.264151493903 0.7853560923637084 0.20132921904476164 0.7644594005051615 4.31522280131185
10 6127.31439393854 0.948399737529664 0.3107865342431973 0.676196077699952 4.598253505751875
11 5891.884059681456 0.8833475715188231 0.2881189604498936 0.46722675782828893 4.264171515619529
12 6019.886766277313 0.7454785645035096 0.15234079572729023 0.8032321173731635 4.182556579970018
13 6157.998189967724 0.8755599312020635 0.34599153629959245 0.5236038862861159 4.461609796935202
14 6236.661895749855 0.8905695234125688 0.3538748640289667 0.5667339701897846 4.710404369041854
15 6076.885284134623 0.878505947977188 0.30871494212819817 0.5989465828713312 4.0796978805700785
16 6015.133099754549 0.8093539505261864 0.319126166096508 0.4830776646953431 4.50769687696127
17 6223.225129388598 1.168608889783943 0.48006222602274706 0.31016006628315146 4.3648262982824555
18 6111.869463427046 0.8085692309740687 0.19680699632320103 0.641715530574141 4.600237674455381
19 6086.961404896598 0.9349531345490867 0.23745953651529447 0.7364101411384287 4.978321013112304
20 6196.154069020474 1.0494935366903069 0.43580073674918024 0.39652794461775853 4.250094416231109
21 6226.195380733063 1.00932922063483 0.4955614221050018 0.3413238489667748 4.039608461097522
22 5983.65177414093 0.8790456240099309 0.2292472697273787 0.7080978972333059 4.194984402785038
23 6104.57527521146 0.9163515689631607 0.22748360296821382 0.7351781307992593 4.94185665589868
24 5921.596852975852 1.02768032340318 0.4109369305798202 0.44109051788678616 4.74443325294236
25 6074.268989036473 0.86052350171023 0.282227573048361 0.5696281682794465 4.253410201563532
26 5916.216342553365 0.8689996186036423 0.30484681295639804 0.5800226148804917 4.370930995849738
27 6106.665418579032 0.9321659598774537 0.33519003841830425 0.550679623133072 4.580883418147525
28 6183.396951136062 0.3743893494635504 1.0445376680316283 0.4973544228955186 4.480100541221675
29 6006.738077068499 0.9738851868558756 0.3212634281876223 0.5116462703761869 4.387304797510642
30 5933.878927393506 1.266264352531016 0.466098933237495 0.27925216882076337 4.841210278762748
31 6080.354120336453 1.0047513379505089 0.36459238558933343 0.4874218351651445 4.156170272067455
32 5869.705938792626 0.963030183642466 0.2959767877538242 0.5365090318674761 4.341220934599963
33 6286.401238141241 0.7908639163473344 0.17095456792538702 0.8046009168088242 4.259904188372418
34 5949.489194665033 1.1291632192208398 0.4173652004754008 0.47367167668895394 4.522615889240209
35 6007.439687499998 1.2213600646087381 0.5485817607702902 0.3054356860883305 4.388343518260688
36 6261.601239938908 0.9569102304276556 0.3751080410240121 0.5059200766108097 3.901186263705391
37 6025.6113894834825 0.8482159355292109 0.343661339271124 0.5235289429457313 4.172293895673821
38 6019.163117442816 0.8840287924160672 0.32498865942918825 0.5534148911397182 4.7163902248940115
39 6146.536299784608 0.3639043589587012 1.0316670520896527 0.5068281280910295 4.5053895833421445
40 6154.743298234326 1.0098860959668552 0.40474301544961233 0.5299879729664608 4.8330693822259905
41 6030.122024857779 0.8379777618070638 0.1730453977495093 0.7303680670970478 4.394183968901464
42 6211.845765197537 0.8455530794130317 0.2504845281380866 0.6083553414775406 4.390969323372946
43 5978.941052603755 0.7942424248953547 0.1748815697405246 0.7898363517370943 4.209370014625453
44 6193.7150294234625 0.9147326522886046 0.3166675013660807 0.5471532465060376 4.055927831436935
45 6327.335082496786 0.7517743537276527 0.13464172596866597 0.7942291195566912 3.792039513979265
46 6154.810541798155 0.9765864464259942 0.4149788206116508 0.42150269610981467 4.008847522815282
47 6045.536052260825 0.914161419290106 0.21540843855749844 0.624122495886802 4.286119707395148
48 6070.07849214491 0.9716459889469472 0.35195541503920197 0.48565309944056934 3.9552127155250316
49 6014.273127805453 0.9221125653042053 0.22934802614008712 0.7930171168940977 4.597358344743364
