trial LL w1 w2 p1 kappa delta 
0 8376.01342261836 0.1429873603819368 0.910918536065131 0.3835530742928688 4.157141448840798 0.32930328685847177
1 8203.719699532545 0.2466566968785281 0.8470226278146171 0.4780478873930241 4.487057925690203 0.10510733189975147
2 8113.737788805344 0.19893425560554762 0.8898940952614964 0.3946191038843881 3.9299257003265238 0.1511872094081626
3 8416.541599255997 0.3014624597252944 1.0748354119812829 0.5221275917972387 4.169361965380814 0.08081623728725278
4 8508.105270801274 0.2637823219888075 0.9327523122113737 0.4231995811959363 4.652779041598024 0.1487809356740029
5 8363.590943169282 0.2915070518689667 0.8947370428699956 0.45140362738953116 4.6421889009125366 0.16761375621214808
6 8271.03436345978 0.20706167036073417 0.9577772968867229 0.36937333163188596 4.298502092285662 0.33844694670653813
7 8303.452133999983 0.15020754962175567 0.9372049298482247 0.34725829248724804 4.348843548110255 0.16349093613432672
8 8105.03064869534 0.2868975491765785 0.8427047365456797 0.41015194350642037 4.391221214318905 0.016622553689761902
9 8415.850396048225 0.1459415501066438 0.7780600025743137 0.27684834443604667 3.801498506299558 0.13153720016106482
10 8410.756940145639 0.21108991403513616 0.8768473302648893 0.3554440051650351 4.060675866873755 0.24480978733697015
11 8498.721825248385 0.16728311892180409 0.8681335606870457 0.26254430927838956 4.591330207051618 0.10396598236747535
12 8385.45946672156 0.3802093806966486 1.0096928627470065 0.6433780070555131 3.9760027391600024 0.07671546475348806
13 8235.778050828356 0.27550301821143286 0.9015071952686995 0.37252035185007165 4.413557780716566 0.059868233785309796
14 8541.915469134552 0.21428992619859635 0.8045264905794981 0.3469587241525178 3.6965624667163866 0.11517899853562172
15 8446.584345627565 0.2297884296962067 0.9493656686263998 0.4402929125370682 4.34787298259573 0.23015321482735715
16 8294.373175568711 0.23857526628227335 0.8725649164661351 0.4402261226827922 4.428225407148197 0.2277292394072492
17 8367.006756168947 0.3217435356856096 0.9120797361096258 0.45943189553365094 4.573215420271609 0.07407352168779814
18 8318.397873217404 0.11421231790044163 0.7919382153000233 0.292644144263502 4.708466090177351 0.2023278971252662
19 8384.112384640213 0.21340038863283678 0.9144249327087203 0.37635109245105236 4.669318230379421 0.13235282470014856
20 8325.904137411704 0.3230401643203049 0.8901357928031142 0.3412131423934367 4.42929071515603 0.07969372200921883
21 8375.804879048783 0.29411756091410757 0.9910073948284626 0.5095770447317394 4.027843236260179 0.17141265781560747
22 8510.130958456162 0.27561304726631486 0.8934491929046248 0.4074890222294855 4.646141568832267 0.1590393945697164
23 8157.045756160654 0.2060119488428257 0.9811218209851175 0.42000669289534637 4.633857673218343 0.22816672922865527
24 8186.285500156078 0.2059976317474856 0.7646411351910922 0.3299378147120798 4.1945984702333625 0.0677477521645047
25 8216.848239023517 0.17423804734154394 0.8328540204118551 0.31053004393934625 4.052849214643233 0.1608142262180329
26 8306.688278900032 0.2773290664874259 0.939951721352513 0.4931347937579328 4.66009516642693 0.09146199264463292
27 8375.420200629154 0.1864068175535175 0.7961343550004749 0.31787495070964455 4.343123830131225 0.10471262236488212
28 8356.054242056129 0.328049453825185 0.8984880779499075 0.4484710815802996 4.420561009097052 0.0018139255362609762
29 8259.386654077298 0.30985723745884364 0.9579688214742215 0.538234803552863 4.162910350644973 0.0621930106664691
30 8271.348390199511 0.17465804388207795 0.7759930491783418 0.2137129305027564 4.805216511529231 0.06413511623680301
31 8129.801872116354 0.25369164468754873 0.8650420170688351 0.3612851962350354 4.093035746298443 0.12222952307583014
32 8084.292935631275 0.2165572376310451 0.8303100887471678 0.28790149921629987 4.341925721874105 0.12427402174194307
33 8396.692381718536 0.20981800503545264 0.8823403707142595 0.3605189099633632 3.8033792234937156 0.1809967242239846
34 8193.062530415618 0.18089066501513223 0.902284707361165 0.36909328470494884 4.280549747207731 0.1920340848753754
35 8322.494952303728 0.3621474316254454 0.8288330347446898 0.5145668760077565 4.556722121607135 0.041447942391801065
36 8475.060242960244 0.2713628041600292 1.0234272866062941 0.5047510568928042 4.270633062447469 0.1368435057406753
37 8253.213143683131 0.19649143778472422 0.7896867836562487 0.33189921049424637 4.333830856778396 0.18209367351989475
38 8392.59426199727 0.04903578690769438 0.7738120696109306 0.2729667937238687 4.2750566912084205 0.2770829761913618
39 8454.559258777455 0.043662838466482716 0.7515333334330517 0.20803635366951576 3.7993093456351814 0.18264878027020667
40 8409.30154033004 0.2537933530125359 0.8549419829246494 0.44038795414314563 4.264500313140796 0.11260971178642275
41 8362.477613656794 0.19109118606926873 0.8711932125722893 0.4294731444175775 4.113156646695295 0.2156968558042128
42 8445.069247808337 0.1415058878130396 0.7902959633953015 0.32424103347849215 4.271787075403216 0.14045167793264576
43 8036.139555124238 0.12316800883979473 0.8744166010678266 0.32820080629105036 4.214098085357028 0.19768356337461623
44 8233.541641666612 0.22956166623878918 0.8813781317415467 0.3419716135588895 4.191916552536055 0.0903667026079347
45 8493.616477196118 0.2265645636454373 0.8628354812901613 0.3875688877466563 3.894433284760956 0.11196478588942052
46 8411.961192471077 0.20040444899121218 0.72460098432036 0.26699815446721686 4.074693934461194 0.03051794453393044
47 8397.488517559661 0.24629451225496699 0.8368099582927458 0.4366127221672549 4.083777786024749 0.06811702832679528
48 8533.238640015203 0.2083795442129529 0.7160327429341006 0.2787826669303134 4.002233693032385 0.15471508804616615
49 8488.086650404235 0.22834527196987808 0.8412655328774556 0.37016332362469834 3.948672389575552 0.17104703074667316
