trial LL w1 w2 p1 kappa 
0 8709.763490579182 0.6570224983114828 0.24996379356499837 0.5722344711206576 1.006409370022892
1 8631.987275209975 0.2369757442176968 0.6958708277828022 0.28081734652152435 1.0000062277763158
2 8683.3486759697 5.644300492884434 0.48691634412590395 3.9086576118259794e-07 1.0000022923170167
3 8658.55672085888 0.2880782607194329 0.6592973533067091 0.49184596438537764 1.0000033231883092
4 8661.539404851577 0.305546204654503 0.6800954778466234 0.40751324001217826 1.2283451034966073
5 8886.625062642708 0.8865985155548846 0.34405783545485685 0.49670166970983615 1.0993030187211275
6 8701.589233754554 0.2566758005989939 0.72194387633657 0.269083511940854 1.00000035604374
7 8747.877304466989 5.344194623582132 0.47673148012390976 7.242781096620673e-07 1.009743450957848
8 8906.392050483011 0.2990577969704375 0.7705149253390888 0.5252419298826596 1.000000265069169
9 8852.646395407479 4.504559747216943 0.5229610840679334 1.6217737747661784e-06 1.0428036757538706
10 8746.19407445255 0.24957524881859844 0.6346540147293721 0.41310194214498275 1.0005758227629538
11 8857.351595809392 4.824018813959659 0.45583157092469195 2.8834347322730918e-05 1.0000630158312733
12 8799.45543503998 0.6719494741398143 0.2580792431009006 0.5838432694362917 1.0150978428040067
13 8834.313578879255 0.630583211479647 0.2639611220281875 0.6723557719503973 1.0000005055013956
14 8716.116313587821 5.3310417944486765 0.5034722406528196 2.3161522238142136e-07 1.034507383021525
15 8720.625585803647 6.637157486803851 0.4329023221443284 2.62726215048448e-07 1.0000116492710138
16 8828.904015164182 0.1773672141710058 0.6135652437693956 0.23802141069794688 1.000006455652259
17 8909.463398260843 0.7420899792930207 0.32454947451756955 0.5721947691555819 1.0000020025546328
18 8805.56043270939 5.587855291093443 0.48223582803729603 3.153894012792429e-07 1.0000054070771751
19 8653.683933069233 0.19817975810790708 0.6037872804394804 0.3392752416049882 1.0000948427581469
20 9066.667063587396 4.929637905443402 0.5416591552158189 7.970758333300935e-08 1.0000006449989949
21 8775.455860212389 0.6569440548404758 0.2923163998553876 0.636690094115911 1.042765935953526
22 8854.671203125868 5.608271433233546 0.4906261629514232 1.4078247091732705e-05 1.0602782494929581
23 8731.053583758503 0.2958302013367483 0.7181891993210198 0.4470291201168263 1.0727150829411345
24 8816.160670811583 5.468516573811909 0.49337708319621304 2.425797429794887e-07 1.0000029162394943
25 8744.222411586616 0.6072166684480356 0.21433251552169408 0.726264562144628 1.0664233281299031
26 8626.02663446979 0.20667324655939748 0.6080195631529042 0.24357234094160285 1.0000054561602334
27 8798.64863707954 0.23282064589792675 0.6449778757647872 0.26104879112079366 1.0510537809136118
28 8758.333691167823 0.6258588291370107 0.270825223105548 0.5403273874495883 1.0486067428829056
29 8811.910301617903 0.6059441600108714 0.30993487739225983 0.6512669364556447 1.0000056710599567
30 8888.622779348192 5.6384889659036235 0.4705158639807204 1.071754280190539e-06 1.0000158704321458
31 8925.38191459666 0.7013501720690217 0.3152486677726823 0.5828871184755333 1.1427367331802387
32 8840.095387500074 0.30692252766114897 0.7790300743828974 0.457682321629976 1.0000434375815188
33 8626.399715006957 0.6765224021086759 0.2643886591144539 0.6621826145957612 1.1139150485890585
34 8903.903699180803 4.5722894584088465 0.5146798222575268 1.3797170028452332e-05 1.0000341411381384
35 8777.304814699435 0.7061144382196345 0.3318510010425105 0.468752395744382 1.0000011698042337
36 8766.511496248993 0.1888675994470606 0.606035314979639 0.18935091914830712 1.0796520137542176
37 8958.705644091646 0.877961259300522 0.3688575547279676 0.3306345383376077 1.0000789753242272
38 8654.440685033882 5.782336980536599 0.5329427337886092 1.1760420687710196e-07 1.0473763676146237
39 8636.108659501353 0.2314123294631142 0.6477360850848911 0.4167341963723602 1.0009743944086806
40 8805.408926856708 0.812003600501351 0.32730574540838864 0.4691386429124513 1.000002126260908
41 8686.520999973527 0.25237002192257263 0.6716302591808927 0.3196563112612185 1.0000096627582964
42 9078.080371797667 0.3048740298833178 0.6827948733242882 0.3862333739639092 1.0000379620906006
43 8864.355105303861 4.647918739673761 0.49517055414843736 4.1990605527706785e-08 1.011331685405815
44 8760.659476574552 5.1519270402301744 0.44365175277375 5.470378680981063e-06 1.0216913079135956
45 8856.432690446252 0.6392211247858638 0.2500786157147936 0.609984734458491 1.0000002844758265
46 8836.431893274623 0.24292932562132746 0.6583377165938589 0.35940552326657393 1.0000002619650834
47 8788.257539543873 5.177458151682007 0.4970021116173048 4.118140242893059e-08 1.0000002225872615
48 8636.300921812013 0.7397963418628332 0.302355850483166 0.48275588570463784 1.0000210779514502
49 8659.04394273402 0.2840008260348398 0.6896879385784385 0.34051510406606883 1.0000004019259894
