trial LL w1 w2 p1 kappa 
0 5223.76160788334 0.02302882953297144 0.4048653065873567 0.6233014249387976 3.5334801205765407
1 5300.393750026314 0.03484266142453076 0.43632375681625996 0.5854512518635693 3.5581406031390674
2 5220.157622638291 0.03144163079838028 0.4612932948800416 0.6401564255744294 4.196679862274297
3 5337.784626200158 0.034529355754497414 0.44188855718804465 0.5612987366757126 3.738514480428258
4 5529.993677815814 0.0429345090846651 0.43449076906096573 0.6074714789210326 3.696050076673983
5 5135.919139635538 0.04159243146092144 0.4398080368532736 0.686504909269133 3.566774328704129
6 5341.36135427266 0.016069498824773383 0.3491209861960472 0.4445792364729517 3.63873492134493
7 5309.624758561491 0.03226714834863726 0.4299563267268829 0.5986233134629517 3.742706459852515
8 5142.065006369814 0.03851656685650372 0.5144220078062679 0.6603209188691037 4.281688925054723
9 5563.769689808601 0.042076494452496865 0.5032447719597933 0.5501254578447126 3.4876735018882887
10 5173.796908741396 0.02617031752957369 0.43548853921926106 0.6314081872247655 4.165465141814985
11 5565.291331322581 0.026521384232300205 0.3692547944640917 0.5082260981649805 3.2126643737746097
12 5394.350517761045 0.03213430380817322 0.4022193208391776 0.5752109605438787 3.8328057516524447
13 5271.894634268327 0.02188897416991471 0.42318423276871164 0.6111876137538923 3.504591204375634
14 5392.108751739135 0.055131828196842966 0.4852264274234257 0.6235763261173156 3.4741655776323035
15 5297.673039170504 0.05466451216980166 0.4548546068558442 0.6703790401192673 3.4644170147654427
16 5226.705514572326 0.028918845317860736 0.3764589421032722 0.5692422688867002 3.6179486905049703
17 5306.733135772885 0.02156524905213609 0.3676521503819306 0.5155552951902074 3.7385694156202245
18 5551.830194300914 0.02508085980432759 0.3936358890085511 0.5064759524986938 3.803988536777124
19 5447.365741647968 0.014952706527652938 0.3981003457745386 0.4694994108994015 3.4710947132229153
20 5522.129106838188 0.0358447945362314 0.4624908214649868 0.5709554723509106 3.950554707418244
21 5408.162820049495 0.024856904844845318 0.36982535277257095 0.5936420451059687 3.3583082830180553
22 5470.177053982413 0.02833070521906974 0.39352217064513134 0.6163854164893481 3.3690574891135343
23 5256.471054655435 0.021808599141569216 0.3400229846352033 0.5506356512348543 3.9085073359166174
24 5603.738733183187 0.04478760468682097 0.4502020236476961 0.4824396765881975 3.5773425932370495
25 5458.6753655374405 0.036538142016313765 0.4828973148488346 0.577316881758911 4.007795188020258
26 5215.784812789535 0.06536819775114265 0.4883785447796053 0.7056597348309666 3.67314713892775
27 5435.668005156885 0.0337236715138743 0.416164629165659 0.5931230668122008 3.630930737902014
28 5467.4748023487555 0.04091162903545603 0.4677560380484533 0.6598645381068614 3.598613308174976
29 5357.067674900013 0.03256219177694127 0.43499381556439926 0.5705398230039964 3.793655527024035
30 5562.107155415124 0.046998798677327876 0.4957452925513054 0.5078582607020387 3.9019201324217163
31 5501.6494049762605 0.033805704825578556 0.4942627880920811 0.4691262425125919 3.8094135372563356
32 5290.986109737406 0.04925793206143773 0.4856194346647081 0.6075261545424131 4.1449794306253915
33 5150.4775540589 0.019245958338192544 0.3614275508009596 0.5806420741488848 3.9139368582867973
34 5391.257143117575 0.03221823299173005 0.46374958725871296 0.606514212886651 3.604931486340123
35 5363.511454620639 0.02229841393331227 0.4219413760562781 0.5208356331600498 3.9642745529107466
36 5510.807285798889 0.016618724902357187 0.4265873771416544 0.5417940766605369 3.552983486324306
37 5391.172807056599 0.027412867832557263 0.4016645818838951 0.5538150560556567 3.6486551735896966
38 5269.070724786716 0.024823646456470377 0.3964772212787557 0.6142525155999391 3.468677011039447
39 5288.879895564284 0.03349894559801569 0.4227553771770859 0.6573317292172371 3.284073609327147
40 5403.821766612588 0.03761041806754316 0.4206151612662004 0.6206116431454203 3.457040825772049
41 5374.264125507129 0.02534596932663591 0.3759418268495581 0.5459124307279002 3.142522155265836
42 5374.83437724496 0.03629337857594121 0.5436354084320074 0.5962853703997875 3.869622307555165
43 5307.504415995326 0.03670212979101452 0.43260645636356515 0.6079643476070515 3.615442931140434
44 5362.329622518005 0.027519478748577034 0.36535616053328307 0.5706144325304536 3.7205707143858873
45 5340.050523922047 0.03329570787997905 0.4410236259131655 0.6119249398876508 3.713537166248192
46 5430.817177638256 0.03968043538847023 0.3647897122621408 0.5758923389352638 3.145983233728561
47 5597.5891786208185 0.04737963932798122 0.5363796047672384 0.5924721025208548 3.741685445943676
48 5673.9751104547995 0.03052272642509168 0.47641371036122043 0.5258239580815963 4.002605192342894
49 5379.57581012102 0.03144721211662757 0.39483269272849364 0.6206348422325707 3.5087096987204824
