trial LL w1 w2 p1 kappa 
0 2574.7228090504054 1.8333645106492726 0.6175342700886897 4.5189388459874876e-07 2.983258404977087
1 2496.161852944441 0.7277853830913157 0.09525945757707849 0.8458416046108542 2.1077001871333856
2 2411.2833775574277 0.8954377043125094 0.3311657332310949 0.4512500007256305 2.454983603063325
3 2546.8677423458234 0.7937340317650114 0.2773462881057695 0.6488686225602995 3.005901028377927
4 2512.601917740049 1.2961067288768997 0.528099720043259 0.37787444850505103 2.2874085315601134
5 2542.9681513588275 1.9090466205522263 0.5843190929639361 5.714361932693043e-05 2.3083408198582105
6 2559.157703309007 1.0050942233411517 0.35642095911999755 0.4442741547220399 2.4692402259868147
7 2546.488310537413 0.9390851369768572 0.3123473201691971 0.5188754192271595 2.1949963850123035
8 2528.322793263569 1.0804912651203786 0.46165154832875266 0.33848389128192663 2.4534211329436726
9 2456.066262204136 0.8261582955311374 0.21098817221351485 0.7431120715491266 2.825268982857876
10 2459.935981038603 2.459600342337731 0.49599778736450023 0.010732674162229026 2.404073808540453
11 2534.955300861044 0.7438759671147462 0.1579371252885235 0.7525681838332037 2.6536525032853344
12 2579.22217216829 0.7216669529366418 0.06432572967751769 0.9078970410763855 2.58923867601539
13 2416.5555537238797 0.9614067668961671 0.3863259753269069 0.36318869651466734 2.8073310056367244
14 2510.368765392356 0.8031969046403897 0.3744668379023449 0.5485718027525933 2.873793912908703
15 2599.6742769192033 0.8375420182303589 0.11325544312512435 0.7893680814765527 2.112057239175258
16 2500.7248049320415 0.6599794918371306 0.27988975617272305 0.4606976565230265 2.411385614610874
17 2476.0677833848213 0.6344753341690408 0.2113873995585018 0.8114864698971095 2.5246552429565665
18 2526.7139799687775 0.743683665325813 0.2572348940712371 0.6783995596577239 1.9829680843843813
19 2515.125064644909 0.8153889942404047 0.3026918670699815 0.7796582759348446 2.6107961869043717
20 2449.7052475754745 1.9140062334366044 0.6247342344455993 8.596762679413734e-06 2.053683971542288
21 2474.1079632586266 0.7084838443791759 0.20679075455002438 0.6719514765687244 2.556454521624889
22 2507.514031448304 1.0315949607597013 0.46611495541085246 0.30739489808651144 2.618582867882132
23 2558.5156094353533 0.7808320402832973 0.3188987893419227 0.5037437829979674 2.4176451650517548
24 2608.5163019678275 1.9378082729582666 0.6044013150036 1.06396848459339e-05 2.388593902918479
25 2507.479825907169 0.7796362830661485 0.1252529781328471 0.7568711973685592 2.479295035422284
26 2565.932644686081 0.687345903474433 0.16266794502156667 0.8024174847005839 2.185970719163232
27 2437.136646705902 1.0061377621590475 0.37040832466709717 0.7062168380842386 2.9614189008600067
28 2463.9965450278924 0.8537498248222855 0.29090391723609627 0.5507703018249936 2.6971563197129833
29 2486.4239541443085 0.9822119926322703 0.3377306209684204 0.5670548628994244 2.833236731244622
30 2455.250981780061 0.9737726739764019 0.33140372683596664 0.49714863624535693 2.557121762044194
31 2496.990421783288 2.2851780598784863 0.636452094918697 3.1049620800240583e-06 2.117701752617252
32 2575.4298928198386 0.8425191820860225 0.22746352486957291 0.7230748805648292 2.9934229737386686
33 2454.326415444721 2.3039941829143387 0.4868259462079485 1.1936587717299562e-07 2.2873277781463286
34 2468.155892146747 1.5301464861552023 0.514352015422746 0.21707440993909674 2.5971665238678434
35 2586.374224652508 0.8658000310039377 0.3578484700205456 0.5302607524958192 2.2652073842266582
36 2549.7445189129708 0.721592174033759 0.33318548229211536 0.7701316923761531 2.125584942597235
37 2351.853661200329 1.1609759550893177 0.4211559832563409 0.22916785411401464 2.9034693595257752
38 2546.8544536498066 0.8411424288598395 0.16989961008484739 0.8358359193752999 2.167875538990718
39 2453.0234935954136 0.7837357366419124 0.2522304279226137 0.6054542936412726 2.4299095597877898
40 2576.0305318432065 1.0777177820427433 0.44404244837817347 0.33007313000588906 2.6302476480189423
41 2462.6993196340036 0.6704072978627132 0.2833989260375241 0.7153175099248814 2.863178940677746
42 2447.3388934379095 1.0091041343886384 0.3160455539002203 0.5692103526145739 2.7038776481416438
43 2616.5317794895695 2.145571022738061 0.5303422124740925 3.773821603175697e-07 2.3062844098604978
44 2529.7046180151556 1.0908024937646716 0.4527391599321875 0.2651481293494482 2.4873034363339586
45 2584.3665040345213 1.6075607060586783 0.5453477171115426 0.13162358205274266 2.104333756444909
46 2579.4864775360943 2.0105709465284 0.5640759131695676 4.9558487204564065e-06 1.9574182567550407
47 2573.513573695804 1.220710211813825 0.5629076587182184 0.17446265308208606 2.2050341006583145
48 2481.7341589428565 0.986072796897543 0.33545806928731425 0.4567237762768944 3.2816315228748434
49 2586.7493678203164 0.7021914925493424 0.15068040725062629 0.9233361979777377 3.0104040341831473
