trial LL w1 w2 p1 kappa delta 
0 7474.713839890115 0.043577723173723916 0.3804202216287019 0.480000524995756 3.5425709443415956 0.09543286813056344
1 7115.863224627339 0.030522914169786 0.3797428862142503 0.5322391650882968 3.515887690959853 0.14182715266898374
2 7391.162566634752 0.02701554920316104 0.4244773412147211 0.5511647755598438 3.682159097150405 0.15441543102563088
3 7278.174557947248 0.059059756447829286 0.36726369423440575 0.5632255684996778 3.3542012096160954 0.054559578586133896
4 7354.109714435019 0.027524164982389705 0.34217042178430435 0.45460478248812647 3.5997703850153586 0.07294840117344242
5 7214.6000957249025 0.029494936135553793 0.37381640958836654 0.5656487278709101 3.143663018629049 0.26082243111140374
6 7444.26991725897 0.024680287795423226 0.41185289219695276 0.5100446405726256 3.4334020197404596 0.19710838624715316
7 7353.614660899561 0.03402571590023919 0.3932300020959594 0.5127655982722025 3.7262172894326024 0.17052261574128436
8 7275.726317173931 0.028851510020651276 0.4412586151358088 0.565655473100352 3.676591796989821 0.18270062934294692
9 6991.433055062878 0.034038778064686394 0.36871009452435644 0.5375507078435846 4.085575094883665 0.12307197854418704
10 7540.310284392565 0.056500087537983315 0.5374716293489763 0.6037596017652136 3.860297979690142 0.11611912165403733
11 7158.415999400254 0.06730271664649236 0.419992916303722 0.6753149760644446 3.5340269843263834 0.10605148042441236
12 7236.423894689947 0.042833762027617385 0.41328690769959825 0.5530792485335628 3.711447487942609 0.12135745724809166
13 7289.109843444975 0.040034362963159896 0.48841030275280933 0.5956922452242487 3.687889065513848 0.1964635606303
14 7154.013639216818 0.03930805939954482 0.3771421781992901 0.588623294509613 3.5125551491225253 0.11928985173186366
15 7246.408788674918 0.02220916524515989 0.3497914468232431 0.5036572550307393 3.7490635187367616 0.1737052116014269
16 7127.996285491018 0.04341864159387095 0.48972760006024113 0.634168603555905 3.8581197459490695 0.13010372208948742
17 7104.521284942458 0.03080546315582479 0.352882075220666 0.5356110771363842 3.8877596570837194 0.09576050177878286
18 7548.598203254212 0.057087774683304865 0.4439682301961181 0.635229332844235 3.49194672282444 0.10421659711083996
19 7223.325578492828 0.03467623063697603 0.48412756146739006 0.6063298493209864 3.502674374043831 0.1919350465498882
20 7159.735687051712 0.0407295204885592 0.3805421553794982 0.6162912273556121 3.597281833904678 0.05534916464572786
21 7350.155656795921 0.04472932838604124 0.40723156456680787 0.5665662508619383 3.339100266232304 0.10616692083791815
22 7427.377380467161 0.030153297956811972 0.4193048876810319 0.541658715682975 3.7124055087724805 0.1736417532580954
23 7277.863706831153 0.04919586882777492 0.39963491476443413 0.5636981308263762 3.4808600581864577 0.13579347440407977
24 7145.457928243414 0.04513922708342968 0.47978504287746065 0.6464173009195657 4.060806671187249 0.16408761053483134
25 7393.259727965683 0.015444017334908482 0.39124529081572157 0.49419334451155 3.625976779001374 0.16288602415244674
26 7229.16617854221 0.049057560242301256 0.4221251343349485 0.6085073360424557 3.5743802885569527 0.04634659250325066
27 7216.93030437802 0.03870876261924274 0.4163720318257348 0.6003147023169934 3.2549814719132995 0.14425429158146125
28 7290.725850523174 0.03535418575361428 0.3470811417779803 0.4990994831889379 3.2234435746433467 0.05329018471825972
29 7022.39165570471 0.029772527036304668 0.35323369049577774 0.5226936481460409 3.81707321584101 0.09000578376567454
30 7347.223414530253 0.030301358087595875 0.4404419240908107 0.571653454292591 3.3218401733972724 0.21162936182814965
31 7325.3965531496815 0.03962017460159019 0.43547010771052497 0.5820302535953885 3.727143908964471 0.11419578127188568
32 7274.170883052413 0.046277716759808796 0.40225450529273477 0.5385835194640914 3.4224645710241828 0.10239500351303954
33 7276.159402779373 0.043682369371451014 0.48775043206502927 0.6321172941544536 3.3264286705239847 0.25564466865004287
34 7019.901965537062 0.03807137030201663 0.4183159425228116 0.6327354254276578 4.030979268168394 0.13697800014766312
35 7499.60193023092 0.05561701866460434 0.444738892294835 0.5950506588817376 3.3591927554274017 0.13746198788039168
36 7107.985504747453 0.057508726875488254 0.47034674808701177 0.7031039672644491 3.150737197379889 0.16716303963990528
37 7299.282802720962 0.03896983901956325 0.38457981667127744 0.5753345635131716 3.5655085446311015 0.09430963218515039
38 7313.128864091797 0.020239428509048363 0.433861462217065 0.5301485209892063 3.6900430133841406 0.1607280916314522
39 7181.69436445978 0.02509344568282006 0.36018790555476127 0.49681605720575467 3.432241947205119 0.09703634927907934
40 7241.189667369806 0.0434135797983608 0.49166006706579013 0.6278373884420654 3.827846378281399 0.1874922531413234
41 7250.586593816368 0.016407086441660293 0.3806330420614655 0.4986510584249169 3.5753311619484247 0.19904680472029843
42 7139.306614540727 0.016850092656046124 0.4073556227536012 0.5155287389964706 3.744188230620822 0.23442024432781877
43 7189.647633689465 0.02213275557374417 0.41456063567250523 0.5492946344169976 3.732946936675194 0.15260760496050882
44 7402.87981845137 0.034924040716986425 0.4432731676045889 0.5677305478047077 3.4541608447847927 0.1035498754908932
45 7252.4296485085015 0.03659631115121731 0.5045412033059898 0.6288052324312007 3.873251221450131 0.1874458460349284
46 7004.039071698946 0.035082670518054734 0.33733674928861085 0.4954834289008187 3.659850375355105 0.025320129461186728
47 7076.207317906928 0.019005680397609886 0.38659970388737086 0.535865476176685 3.7303804893029717 0.2169849676571843
48 7428.418288255825 0.02536268178997554 0.3200403824044295 0.48639192128024467 3.3497084708253784 0.1726961206331891
49 7215.265958106992 0.04864371179073523 0.4170388473025373 0.5929383164469615 3.5980289684336486 0.0825112714762508
