trial LL w1 w2 p1 kappa delta 
0 2568.80185666082 0.738202379328249 0.1236692150132717 0.8396661670943044 3.0383575732474717 0.027400589408131205
1 2494.194198933309 0.7966087176886472 0.005360099054768198 0.8154977237953217 2.1464052454270464 0.10283537863609782
2 2408.813459909916 0.2915458900032173 1.2149887643614052 0.649891369465112 2.490344583271398 0.19856369811622154
3 2552.5178967409756 0.48435650969820254 49.34441602479682 0.997499713536772 2.9653395514737846 0.9743044523375611
4 2508.555236824028 0.5537240961372857 3.0346516019175533 0.8523672640246254 2.368702014493555 0.17362115146522675
5 2542.9680719163275 0.5839193806861745 13.393104739934198 0.9999653576161945 2.3084572072563883 0.5415541648194935
6 2559.1577434636265 0.3564035317758915 1.005066047533997 0.5557139137010603 2.469259940150194 3.5684771366326035e-06
7 2543.35523822235 0.1948157093677259 1.1026260409297979 0.4767084223151282 2.2741408139768984 0.2522578234174335
8 2525.9721133384405 0.38911165553424093 1.440004464133477 0.706757909446358 2.497901667077407 0.2788176095169003
9 2455.9206011502097 0.16694134289237864 0.8390896073398284 0.2502065307963144 2.8355466441442982 0.04555918707127528
10 2457.8929324566157 0.12055102968535339 0.725408808075573 0.31277409584434596 2.4470998889794675 0.37221971877883026
11 2532.73847396982 0.043713352929000644 0.8477442878891306 0.2837116957683369 2.690765375081545 0.18824234694560735
12 2586.15340753373 0.529518960290813 32.42596774928658 0.9957504273098289 2.5846584344225927 0.9995497452984962
13 2416.0418093895614 0.2522637179047023 0.9651892224726607 0.49832577232615055 2.8448187550807216 0.2204733766759678
14 2506.9815093254724 0.18571320850575826 1.0022413141596644 0.43554571592038405 2.9717248155748117 0.3895601800290112
15 2598.419839981684 0.05965555975016423 0.9232225709149565 0.2542562951963473 2.127134143682956 0.09668180432968343
16 2500.469951940148 0.2524775000534828 0.6924613396113509 0.5312984533275851 2.419208903523216 0.09376130949296006
17 2476.0692348776447 0.6347802549239069 0.21165985704607432 0.810907114525804 2.524715052809662 0.0002806110999559271
18 2526.712232902943 0.2553691902403561 0.7458555466514943 0.3227957355404801 1.9831627033245773 0.004908590671423544
19 2512.7702755878363 0.1225025954858315 0.9750591018070093 0.28578669014333624 2.674039093705252 0.2791897303361759
20 2449.3230811868075 0.6136568555097203 8.671512235577916 0.994724495556674 2.0705140418164696 0.02210837208528714
21 2473.0297276765423 0.10586498070962404 0.742135975773615 0.2935179301280964 2.569162725650689 0.11170792191467249
22 2506.0812878901734 0.3492191099927877 1.2227852925096014 0.6440842747983377 2.6648722675528163 0.36073475646930897
23 2563.610784643512 0.4339513460266795 10.835886388257565 0.9891208837026374 2.385093122959589 0.999044342523816
24 2604.480406669361 0.6672076337399133 0.11127055578794169 0.9174670857015703 2.4140963740351924 1.4081964672937164e-06
25 2507.479769704759 0.12526050786531076 0.7796197427989482 0.24313361142115175 2.4792271649993225 8.136423889594238e-07
26 2565.931163942395 0.6873089258672033 0.16260985128575933 0.8024507678213346 2.1858625918311585 3.285446784741188e-06
27 2437.140596543686 1.0070803744469277 0.3699075270498142 0.7055430527730616 2.9614827887654065 0.0014945277832901886
28 2462.1728246014754 0.21850861395901583 0.9984009584091084 0.48553009192287266 2.7362168755996965 0.19831837405987207
29 2495.825377314499 0.6673841688606565 8.232649039267551 0.9999517049284522 2.7675983831780524 9.543651184224364e-06
30 2455.2472223053633 0.3277077756631503 0.979309607552104 0.5024888726948389 2.5591267592598737 0.00854796005582132
31 2496.0261099993513 0.5203261671569519 49.94416003470699 0.9970529255831917 2.150469489250028 0.998685314958309
32 2583.9847071201098 0.6392308409432748 17.78685527217791 0.9998587854927632 2.8998933630279526 0.5601349358618185
33 2452.2878303957737 0.2357653341248629 0.7283099278677109 0.4533253165296042 2.3311398336084044 0.38625521424630954
34 2467.8390481982133 0.5039899794761818 1.7826202652949676 0.8101350014810171 2.6077552467354455 0.05611568936548863
35 2584.4323623607966 0.3488684893472065 1.2848218511626526 0.6686115886857664 2.3111750829053186 0.24283825306338758
36 2549.7595082789953 0.5148221996706394 1.3239314286097232 0.8366372667949735 2.1349609632032185 0.14674223978471904
37 2351.853701170993 0.4211393926156053 1.1609204035186755 0.77081117109921 2.903400686659946 8.570974042872566e-06
38 2553.8383393946215 0.5750062068753938 16.955164047644676 0.9908213043980488 2.172002125847876 0.9999649976212848
39 2452.3721456454223 0.8397966784334288 0.18872885592340588 0.609018818603372 2.4436575556657734 0.13755866963400548
40 2576.0304764237817 0.4440407726464721 1.077713214735363 0.6699252859185447 2.6302796076598134 5.0920256477023446e-06
41 2464.974500552775 0.4725602265822468 7.401872175267128 0.9886867856089253 2.8403266528139457 0.9900533868171627
42 2444.754700571175 0.13785271923464862 1.083203952286838 0.37419677770602533 2.7493992587254854 0.21111837437976583
43 2616.5318222546684 0.5297498084058302 11.659185357136243 0.9999468919967464 2.3063758587958914 0.5273082075499717
44 2529.7085987149662 0.452205979090959 1.09034156122957 0.7339349473744198 2.487446472432516 0.0008564719310594878
45 2584.366480019048 0.5453467833356813 1.6075486746814183 0.8683728922638015 2.104287852773495 7.485788903149689e-07
46 2574.1798966982124 0.631206140593563 0.04992256318590852 0.9070324529247867 1.9835242280379177 2.874636851320665e-06
47 2573.4698780562762 0.4712140485873382 7.096663303370255 0.9634569073742864 2.225751269927425 0.997697423928984
48 2481.7324574327395 0.33503908627451445 0.9852997236520148 0.5435118418453092 3.279915967955754 9.518384278057131e-05
49 2585.7216453766787 0.0003034536750041344 0.7711699573171211 0.12943533148423092 3.0300191841510933 0.14999623376997473
