trial LL w1 w2 p1 kappa delta 
0 5338.153292575144 0.05570629987233075 0.5926089130372654 0.6571764200073555 4.259143903721346 0.19513226002794926
1 5365.493753681797 0.07103200873150485 0.47462866976958 0.7205606644788748 3.7144102196612705 0.1002007458405031
2 5642.021845932302 0.04351425453494002 0.4813444422252963 0.6312976632746 4.2007858462183085 0.23238983757266887
3 5482.107437909438 0.03615438622427021 0.40655686696379345 0.5349920387462653 3.6253659868307446 0.08698397475013198
4 5434.563432060693 0.03416960917314488 0.43015584147523533 0.5607287363687958 3.877935429787017 0.13718759304619688
5 5518.5905530798445 0.04893063251308598 0.4085708152733937 0.5586905604946616 3.7936014293878206 0.027919008585243002
6 5661.00325462782 0.04990532777946358 0.5231670116859948 0.6446826826269046 3.3595018009437103 0.19155887945838138
7 5506.835887608376 0.027823411571954802 0.5573781742611891 0.5925714681939274 3.9457520205361245 0.2409146402126367
8 5571.63216576676 0.054036022868417764 0.546277231803364 0.6251715459321213 4.166827778533876 0.235537145894954
9 5551.531843350182 0.06102050630085804 0.6572971517645775 0.6736063337478936 4.017502619300457 0.2029958662375573
10 5320.092175100613 0.05829284045388062 0.5215443010098497 0.6237328356595823 3.7101711888083493 0.08023422167152457
11 5347.848255351256 0.048001726041116924 0.4450831533157335 0.5855007914454771 3.7935156347863277 0.05678868447052768
12 5434.006830243611 0.058908346531520855 0.6090890332642108 0.6664479055388085 3.74618063229957 0.12668172492198165
13 5733.403250258525 0.05930932862859901 0.546121413495027 0.6662721235317564 3.531108686505026 0.0631121843807592
14 5379.863188853566 0.053789155478970785 0.5494459749145783 0.6902336722276735 3.813425139658363 0.19848865358567463
15 5470.513150023957 0.07656998950975394 0.5634489058301082 0.6629542140426431 3.9776407873315596 0.05817574531230221
16 5521.769984728778 0.07540001048199789 0.6835095161500662 0.7510851510147529 4.427840483750262 0.1935938469033482
17 5446.660608302802 0.050280567641982875 0.4637535039194368 0.6423442349803482 3.6297559002144935 0.1498895208028338
18 5662.381663802379 0.08123481610067504 0.5442386080326915 0.6972507160057082 4.0161776325528304 0.18759175081530152
19 5532.7799470625 0.06113344512688294 0.44296631825372534 0.639843415584404 3.796965836513021 5.2687245122423345e-06
20 5505.038011893549 0.0683894618217794 0.5083690766815855 0.6792937403887971 3.272804392664969 0.029002640556545643
21 5498.736580833753 0.021961563450949507 0.4910145982847783 0.5537089233139233 3.8858777756979257 0.2016059386008927
22 5733.404210829896 0.0593087967387112 0.5461200038536138 0.666272099724204 3.530828551489651 0.06312083212536075
23 5480.398183378168 0.04278454339347519 0.4558518994381198 0.6017958439547807 3.4383915546878305 0.25583698053930554
24 5570.944660371959 0.06032834997552576 0.4446602099481014 0.5724334880768398 3.5880730868973267 2.287876174442674e-06
25 5685.7373058727435 0.09479915154564558 0.4929178316138583 0.6454462041848995 3.2289449910502412 5.254779938327907e-06
26 5556.635492789449 0.004110245892748989 0.4310156014577478 0.5450206927392057 3.979446789872915 0.24289981993270454
27 5586.985348093655 0.0796803576201409 0.710930718570116 0.7558051399207292 3.6064149517087403 0.20216966611821172
28 5366.993028824864 0.024670443570163316 0.4318796557966212 0.49745842541048235 3.742653677480233 0.13035892192472642
29 5602.955686971019 0.014355281063323006 0.5199146845162869 0.5843906509202053 4.05962033998478 0.39904382620349715
30 5752.765464440432 0.0456585740584706 0.6394993305927109 0.6599208359315679 4.288496553099231 0.1964365370572922
31 5626.594830708753 0.0663488868691255 0.670955733021869 0.7033760619153843 3.60933184222364 0.21150011446173708
32 5432.319913856944 0.03342122471752571 0.4471723817127572 0.5952067399307821 3.7255569820688965 0.23604706415665888
33 5379.889624757449 0.05367660145327353 0.5494274093897256 0.6900528267924633 3.810956646152252 0.1989880228719962
34 5455.0295965236355 0.032217294939446986 0.48019570631056524 0.6429534881992388 3.2887642962404233 0.26025814111534584
35 5443.792895864134 0.02252128684826018 0.4899370624293535 0.5367266229025773 4.5521373900453135 0.17136036263238574
36 5688.756637009174 0.07884440110235247 0.5067324916738273 0.6485512051481342 3.7111029117983154 0.025947005932758886
37 5608.333873669156 0.046068769502985496 0.45753846386806224 0.6005980180141857 3.663813472155989 0.12698525529949706
38 5631.001020050396 0.03036106572877537 0.5915308396046327 0.5920167773248217 4.2713114143316195 0.31695764779361474
39 5471.716542639831 0.02399352243287964 0.41129012913943325 0.5124008546707621 3.9385213486484445 0.09967413911162834
40 5622.188940557535 0.057853444014774213 0.4617455830916348 0.6071780082693663 3.8510850526233664 0.08148661737656547
41 5590.273822931941 0.0769907106740763 0.5208433746186948 0.6844558125358475 4.172401059456705 0.011631200201220564
42 5496.8603151750185 0.05554434882861059 0.6056954580172574 0.694025452768847 4.060480933828404 0.18323744415878687
43 5358.048880748669 0.030824735098262095 0.49637999891239437 0.6356469517645394 3.798335288544515 0.23917086714785
44 5470.51507752536 0.07657578785103052 0.5634694195663859 0.6629613654722958 3.977678911885329 0.05815984029906533
45 5411.1750940138345 0.04250864145313431 0.5109114595598115 0.6312009884283072 3.5456930378633165 0.16990081760741482
46 5512.009128540328 0.07858123146366795 0.6888893242630831 0.7480720181592948 4.394785094702669 0.173682742349876
47 5446.660640302832 0.050280329798258236 0.463752260728202 0.6423436873918227 3.6296893969821373 0.149893403260772
48 5662.381663885502 0.08123561671177802 0.5442626859966846 0.6972610125809975 4.016314707198281 0.187608482012888
49 5532.779942887164 0.06113372749810156 0.44297311425196206 0.6398417238190959 3.797128906251892 5.248461223970455e-06
