trial LL w1 w2 p1 kappa delta 
0 6690.41675581957 0.014934731282750139 0.37229955362372563 0.5787927787340107 3.458440774195548 0.028197143926694215
1 6905.105060517899 0.03108800300920089 0.37911503837594906 0.5676630351595281 3.346771077206171 0.04905878730408545
2 6805.41986506166 0.01092383476631189 0.34991553320581525 0.5248645553883154 3.4617365441434376 0.05737632869897502
3 7044.848815185798 0.013588613822941804 0.3038143823931218 0.49020206971632496 3.1104519952881167 0.02543810628044058
4 7043.3163093223175 0.01876250996663511 0.3248256580874785 0.5193129402817888 2.9081747439876917 0.04230966021509889
5 6561.0477553733535 0.013842544081806359 0.30210881337226175 0.5565056211967718 3.4338170936438823 0.05429353148719815
6 6858.521190365312 0.011586228715260011 0.3299044217545677 0.5038142340377453 3.2036449397176465 0.07582561166596728
7 6793.755366930091 0.000890901491684796 0.33474386775044473 0.5046673800731994 3.249732404251934 0.08364892905092064
8 6645.33921237437 0.01061810786633579 0.34436897577771197 0.5432763544919713 3.9179260396747084 0.027629555377967317
9 7195.746310403674 0.02305498760935123 0.40689070917275466 0.5312406986748782 3.3443505198037164 0.050049106607114986
10 6639.587018202047 0.019263887683946122 0.3413969268243762 0.5838718233545886 3.635195475360877 0.007873607235624469
11 7086.815166032565 0.011219244485709635 0.34676431696973825 0.49353537763517913 3.5240245004481654 0.06492263970361886
12 6883.456225331543 0.020805801489894696 0.3224196649160082 0.5526845752859589 3.4097744394041127 0.04424818060450574
13 6732.608004148724 0.013356724897571453 0.3285047175876215 0.5627802384491828 3.334829260207776 0.027218364093088164
14 7196.053522986344 0.018494991722267227 0.3621788549679096 0.5067014811499684 2.968766109099033 0.048350616564836454
15 7028.023755740561 0.01984246191055358 0.3903787470973549 0.5736593887777861 3.0688505515642013 0.07494603054005111
16 6902.034389591695 0.011176737255568368 0.340569834377938 0.5389009422298674 3.040835314242939 0.08721905961026057
17 6825.743482353436 0.02593447743445488 0.3303972519243315 0.5570121779032176 3.28335749315166 0.02704175803165975
18 7124.184752111823 0.013524033549719188 0.3387940066880812 0.4715889970097208 3.1849526544143925 0.057055362692716036
19 7081.908885230564 0.009248309850908193 0.34695351280113856 0.45995697001448443 3.1839092406764755 0.040616306314457506
20 7105.6800659275295 0.03445996627718422 0.4169164170295279 0.5348217912829222 3.5797705331357115 0.0018700661588751044
21 6832.838694782838 0.008224973899558567 0.2731265489832392 0.49817210594564265 3.1223449264601055 0.0355957264068566
22 6944.752073766533 0.015579508929679423 0.33453408605677654 0.5985852005191928 3.045869882433542 0.0644333645515626
23 6799.719766139903 0.012378758134394915 0.30100609144937474 0.4847479687202133 3.3478713309006825 0.009086175670183496
24 7309.045796314747 0.033718024667774085 0.3833633169115923 0.44421057607351283 3.4870703274186927 0.03034998378661244
25 7141.825247522061 0.0024614013007544437 0.3854031536271663 0.45760265548840257 3.468257778299594 0.09465843042397673
26 6872.654286204873 0.02819506729398661 0.40056530612014446 0.6074371954657362 3.3121996214606395 0.0873160810168879
27 7111.69803878085 0.019717032815802796 0.3034438738292435 0.4672466458404437 3.0502044135314916 1.912366392077968e-06
28 6928.580144448653 0.03521327767859041 0.3976142956869825 0.6229240236101385 3.1261547072197122 0.014557089831286894
29 7053.43591632661 0.03168646595949169 0.39518102987626147 0.5674909490394385 2.9763178074129515 0.0422379109861747
30 7305.1884420419365 0.03106896584444746 0.37071065676356285 0.4363223882955582 3.216025495070302 0.040705482808729515
31 7228.141897478037 0.02928525788781227 0.38822507497466757 0.47285571303748736 3.706479027351609 0.003909405037736702
32 6898.862059021685 0.02900564089794927 0.3765949052760244 0.522381877520319 3.3915666162486633 0.004630045565847656
33 6803.147903399382 0.011444537456740171 0.2906724358515428 0.505321766044116 3.1619464175535223 0.03962065138024468
34 7019.947447725792 0.017765571002641645 0.3914759244764348 0.5415202832172181 3.716405355935887 0.04299343551966573
35 6929.108405992724 0.010147517984190134 0.36595012448620984 0.4690522238942107 3.7679416561257617 0.0502931936398767
36 6953.113549534533 0.010403017855634186 0.39351682829775675 0.5431897783770612 3.3956363295047542 0.05427411025469593
37 7015.1240501843595 0.02106191430747823 0.38043869592299095 0.5634861583695884 3.401344370605907 0.024346943343093078
38 6869.778116391089 0.008550771970527792 0.32328908988782945 0.560470806632759 3.252843076531709 0.050343288233821094
39 6831.597423850396 0.01670185803829851 0.32130162047817745 0.618288127444225 2.9637666319700924 0.05467049892864005
40 6883.430901696424 0.03364563550848001 0.3348424603082956 0.578698274252015 3.35587832173674 0.00467381057961175
41 6994.926539312648 0.013425775417684886 0.3651486889738136 0.5609613876703493 2.9430137999404864 0.06899229265724392
42 7024.419095905213 0.009742915387291563 0.3298095751872153 0.4691494209380643 3.077683687939219 0.02113084427772293
43 6808.909263917796 0.017989735614743346 0.3368235365153818 0.5639765435954113 3.4018933178664743 0.026799704463753054
44 6794.92644444482 0.0105156266137746 0.33906418900299934 0.5226988981376166 3.2163319091666946 0.05999148332536938
45 6850.587593970257 0.019663080062351273 0.37463599665268227 0.5868678318436393 3.3834882821340084 0.06806518564696312
46 6917.569017087824 0.0200537427305829 0.26331333420108977 0.5112703122853847 3.130733017473105 0.05466373560345585
47 7252.941081125625 0.00928218140785748 0.3756810743334803 0.4423100161045277 3.109900036736498 0.050231444547608646
48 7275.318918245286 0.020164781797613156 0.39935373389334833 0.503475858056429 3.274140019326941 0.05570650121766515
49 6950.295617492157 0.021772126681176767 0.3052587429354814 0.49822207304612737 3.1940475322682267 0.00011290797477583375
